"UF","cod_Inst","cod_Curso","cor_raca","renda_num","renda_valor","renda","cota","ensino_medio","motivo","nome_curso"
25,2564,13449,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","História (Licenciatura)"
25,2564,13449,"Branca",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Vocação","História (Licenciatura)"
25,2564,13449,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","História (Licenciatura)"
25,2564,13449,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","História (Licenciatura)"
25,2564,13449,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","História (Licenciatura)"
25,2564,13449,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","História (Licenciatura)"
25,2564,13449,"Branca",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Vocação","História (Licenciatura)"
25,2564,13449,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","História (Licenciatura)"
25,2564,13449,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","História (Licenciatura)"
25,2564,13449,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Baixa concorrência","História (Licenciatura)"
25,2564,13449,"Branca",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Vocação","História (Licenciatura)"
25,2564,13449,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","História (Licenciatura)"
25,2564,13449,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Maior parte escola pública","Vocação","História (Licenciatura)"
25,2564,13449,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","História (Licenciatura)"
25,2564,13449,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Outro","História (Licenciatura)"
25,2564,13449,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","História (Licenciatura)"
25,2564,13449,"Indígena",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Vocação","História (Licenciatura)"
25,2564,13449,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Baixa concorrência","História (Licenciatura)"
25,2564,13449,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Vocação","História (Licenciatura)"
25,2564,13449,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Étnico-racial","Todo escola pública","Inserção no Mercado de Trabalho","História (Licenciatura)"
25,2564,13452,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Maior parte escola particular","Influência familiar","Pedagogia (Licenciatura)"
25,2564,13452,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Pedagogia (Licenciatura)"
25,2564,13452,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Pedagogia (Licenciatura)"
25,2564,13452,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","Pedagogia (Licenciatura)"
25,2564,13452,"Amarela",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Pedagogia (Licenciatura)"
25,2564,13452,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Influência familiar","Pedagogia (Licenciatura)"
25,2564,13452,"Amarela",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Pedagogia (Licenciatura)"
25,2564,13452,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Pedagogia (Licenciatura)"
25,2564,13452,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Prestígio Social","Pedagogia (Licenciatura)"
25,2564,13452,"Preta",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Pedagogia (Licenciatura)"
25,2564,13452,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Pedagogia (Licenciatura)"
25,2564,13452,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Outro","Pedagogia (Licenciatura)"
25,2564,13452,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Outro","Pedagogia (Licenciatura)"
25,2564,13452,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Pedagogia (Licenciatura)"
25,2564,13452,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","Pedagogia (Licenciatura)"
25,2564,13452,"Preta",1,"até R$ 1.405,50","Baixíssima","Outra cota","Todo escola pública","Vocação","Pedagogia (Licenciatura)"
25,2564,13452,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Pedagogia (Licenciatura)"
25,2564,13452,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","Pedagogia (Licenciatura)"
25,2564,13452,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Pedagogia (Licenciatura)"
25,2564,13452,"Amarela",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola particular","Inserção no Mercado de Trabalho","Pedagogia (Licenciatura)"
25,2564,13452,"Amarela",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Vocação","Pedagogia (Licenciatura)"
25,2564,13452,"Branca",4,"R$ 4.216,51 a R$ 5.622,00","Média","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Pedagogia (Licenciatura)"
25,2564,13452,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Maior parte escola particular","Outro","Pedagogia (Licenciatura)"
25,2564,13452,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","Pedagogia (Licenciatura)"
25,2564,13452,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Influência familiar","Pedagogia (Licenciatura)"
25,2564,13452,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","Pedagogia (Licenciatura)"
25,2564,13452,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Influência familiar","Pedagogia (Licenciatura)"
25,2564,13452,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Pedagogia (Licenciatura)"
25,2564,13452,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Pedagogia (Licenciatura)"
25,2564,13456,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Engenharia Florestal"
25,2564,13456,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia Florestal"
25,2564,13456,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Influência familiar","Engenharia Florestal"
25,2564,13456,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia Florestal"
25,2564,13456,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Étnico-racial","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia Florestal"
25,2564,13456,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Outro","Engenharia Florestal"
25,2564,13456,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","Engenharia Florestal"
25,2564,13456,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Maior parte escola pública","Vocação","Engenharia Florestal"
25,2564,13456,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Vocação","Engenharia Florestal"
25,2564,13456,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Vocação","Engenharia Florestal"
25,2564,13456,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","Engenharia Florestal"
25,2564,13456,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","Engenharia Florestal"
25,2564,13456,"Preta",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Outro","Engenharia Florestal"
25,2564,13456,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Influência familiar","Engenharia Florestal"
25,2564,13456,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Maior parte escola pública","Baixa concorrência","Engenharia Florestal"
25,2564,13456,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Engenharia Florestal"
25,2564,13456,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Outro","Engenharia Florestal"
25,2564,13456,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Engenharia Florestal"
25,2564,13456,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Maior parte escola pública","Vocação","Engenharia Florestal"
25,2564,13456,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia Florestal"
25,2564,13456,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Engenharia Florestal"
25,2564,79570,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Baixa concorrência","Engenharia de Produção"
25,2564,79570,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Engenharia de Produção"
25,2564,79570,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Influência familiar","Engenharia de Produção"
25,2564,79570,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Vocação","Engenharia de Produção"
25,2564,79570,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,79570,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Valorização Profissional","Engenharia de Produção"
25,2564,79570,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,79570,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Valorização Profissional","Engenharia de Produção"
25,2564,79570,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,79570,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Maior parte escola particular","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Engenharia de Produção"
25,2564,79570,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,79570,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,79570,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,79570,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Escola pública","Todo escola pública","Vocação","Engenharia de Produção"
25,2564,79570,"Parda",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,79570,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Maior parte escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Preta",7,"mais de R$ 28.110,00","Altíssima","Não","Todo escola particular","Valorização Profissional","Engenharia de Produção"
25,2564,79570,"Branca",7,"mais de R$ 28.110,00","Altíssima","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,79570,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,79570,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,79570,"Parda",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,79570,"Preta",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Outro","Engenharia de Produção"
25,2564,79570,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Maior parte escola pública","Outro","Engenharia de Produção"
25,2564,79570,"Amarela",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Valorização Profissional","Engenharia de Produção"
25,2564,79570,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Preta",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Outro","Engenharia de Produção"
25,2564,79570,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Outro","Engenharia de Produção"
25,2564,79570,"Amarela",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Influência familiar","Engenharia de Produção"
25,2564,79570,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Valorização Profissional","Engenharia de Produção"
25,2564,79570,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Engenharia de Produção"
25,2564,79570,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Valorização Profissional","Engenharia de Produção"
25,2564,79570,"Amarela",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Preta",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Outro","Engenharia de Produção"
25,2564,79570,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Escola pública","Todo escola pública","Valorização Profissional","Engenharia de Produção"
25,2564,79570,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Amarela",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Engenharia de Produção"
25,2564,79570,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Valorização Profissional","Engenharia de Produção"
25,2564,79570,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Renda","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,79570,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,99802,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Não quero declarar",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Preta",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Baixa concorrência","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Amarela",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Amarela",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Escola pública","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Valorização Profissional","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Valorização Profissional","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Influência familiar","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Biológicas (Licenciatura)"
25,2564,99802,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Indígena",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Outra cota","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Baixa concorrência","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Outra cota","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Étnico-racial","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Outra cota","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Maior parte escola pública","Influência familiar","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Renda","Todo escola pública","Valorização Profissional","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Não quero declarar",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
